192,Dominican Republic,812,7/24/2017,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Seldom,5268,98005.41,1,0
193,China,783,8/15/2017,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,Monthly,5265,89590.31,12,0
194,France,928,7/30/2017,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,Once,5635,70369.63,6,0
195,Sweden,888,12/14/2017,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,Yearly,5578,64901.21,7,0
196,Malaysia,908,2/26/2017,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,Often,5355,91534.02,1,0
197,Greece,892,3/4/2017,sem praesent id massa id nisl venenatis lacinia aenean sit amet,Yearly,5946,77850.93,9,0
198,China,981,4/5/2017,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,Once,5257,59978.22,6,0
199,Hungary,726,10/9/2017,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,Weekly,5262,86905.13,7,0
200,China,883,3/4/2017,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,Yearly,5893,55996.06,1,0
201,Thailand,730,6/24/2017,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,Seldom,5854,49128.39,10,0
202,Philippines,710,7/25/2017,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,Once,5537,97908.79,6,0
203,Japan,962,4/29/2017,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,Seldom,5537,58753.22,4,0
204,China,923,7/18/2017,pede ullamcorper augue a suscipit nulla elit ac nulla sed,Seldom,5442,69039.42,5,0
205,Iran,982,8/30/2017,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,Once,5018,90522.97,5,0
206,China,786,4/13/2017,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,Monthly,5045,71249.52,12,0
207,Norway,785,11/29/2017,aliquam quis turpis eget elit sodales scelerisque mauris sit amet,Seldom,5209,79055.16,10,0
208,Serbia,780,7/15/2017,ut nunc vestibulum ante ipsum primis in faucibus orci luctus,Never,5645,57178.12,12,0
209,China,851,11/26/2017,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla,Weekly,5799,84538.45,11,0
210,Sweden,777,9/17/2017,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,Monthly,5091,57056.82,4,0
211,Indonesia,849,1/20/2017,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,Never,5094,83089.94,12,0
212,Nicaragua,854,8/14/2017,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,Daily,5992,71166.68,6,0
213,Russia,935,6/5/2017,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,Often,5432,43011.78,6,0
214,American Samoa,996,7/4/2017,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,Never,5634,88175.96,11,0
215,Russia,700,1/30/2017,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,Daily,5994,44590.26,4,0
216,Ukraine,914,5/30/2017,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante,Weekly,5634,73111.17,10,0
217,Indonesia,920,6/30/2017,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,Monthly,5236,77994.58,11,0
218,Macedonia,919,5/26/2017,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,Monthly,5740,43132.56,11,0
219,China,765,2/8/2017,sed sagittis nam congue risus semper porta volutpat quam pede,Weekly,5176,65581.27,11,0
220,China,858,9/5/2017,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Often,5150,54698.0,6,0
221,Philippines,804,7/21/2017,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,Monthly,5175,74229.62,1,0
222,Russia,849,3/8/2017,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,Yearly,5982,41630.14,11,0
223,Philippines,774,5/23/2017,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,Weekly,5264,67686.53,6,0
224,Morocco,873,6/28/2017,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,Seldom,5911,61180.29,12,0
225,United States,707,9/5/2017,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,Seldom,5234,48815.0,1,0
226,Malaysia,709,1/19/2017,consequat metus sapien ut nunc vestibulum ante ipsum primis in,Often,5433,45230.24,7,0
227,Slovenia,703,2/19/2017,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,Once,5911,63551.56,1,0
228,Kyrgyzstan,982,8/24/2017,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,Monthly,5884,84461.75,11,0
229,Nigeria,997,4/14/2017,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,Monthly,5191,91214.17,7,0
230,China,901,1/13/2017,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,Never,5921,63012.82,11,0
231,Cambodia,747,5/30/2017,justo eu massa donec dapibus duis at velit eu est,Weekly,5841,92465.28,10,0
232,Russia,852,1/13/2017,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,Monthly,5131,52936.3,8,0
233,Canada,715,5/29/2017,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,Daily,5583,78429.59,6,0
234,Canada,916,6/23/2017,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,Daily,5421,54628.07,8,0
235,Indonesia,755,8/19/2017,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,Often,5911,50897.75,10,0
236,China,794,5/1/2017,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,Never,5984,79823.4,1,0
237,China,768,9/15/2017,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,Daily,5563,90419.24,8,0
238,Brazil,947,4/23/2017,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,Seldom,5704,90011.35,7,0
239,Chile,818,11/30/2017,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,Weekly,5914,62070.61,7,0
240,Brazil,724,5/20/2017,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Once,5236,74521.63,2,0
241,China,850,6/16/2017,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,Daily,5386,71766.14,7,0
242,Poland,775,10/13/2017,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu,Never,5526,51680.38,1,0
243,Peru,753,12/29/2016,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,Yearly,5270,76350.83,6,0
244,United States,981,6/29/2017,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,Daily,5601,75949.97,3,0
245,United States,701,9/22/2017,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,Weekly,5403,45785.67,10,0
246,Russia,823,11/22/2017,ut mauris eget massa tempor convallis nulla neque libero convallis,Seldom,5714,67407.63,2,0
247,Poland,920,7/31/2017,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,Yearly,5569,76835.48,11,0
248,Indonesia,798,2/16/2017,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,Often,5537,55798.52,12,0
249,Czech Republic,903,10/8/2017,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,Daily,5910,51722.26,6,0
250,China,914,11/28/2017,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem,Monthly,5080,90900.29,10,0
251,Philippines,806,5/2/2017,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,Often,5593,66894.68,4,0
252,Philippines,897,6/14/2017,nisl nunc rhoncus dui vel sem sed sagittis nam congue,Monthly,5922,78200.25,11,0
253,United States,951,10/12/2017,blandit nam nulla integer pede justo lacinia eget tincidunt eget,Often,5265,60505.77,1,0
254,Nicaragua,781,1/26/2017,sed magna at nunc commodo placerat praesent blandit nam nulla,Monthly,5929,53557.37,3,0
255,Albania,798,6/8/2017,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,Never,5039,97490.24,6,0
256,Philippines,772,11/23/2017,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,Monthly,5273,58812.97,10,0
257,Brazil,761,9/24/2017,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,Monthly,5940,76647.29,2,0
258,China,813,6/16/2017,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,Weekly,5562,80115.39,10,0
259,Portugal,706,1/6/2017,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,Never,5514,65534.92,2,0
260,Guatemala,709,12/25/2017,enim blandit mi in porttitor pede justo eu massa donec,Never,5736,40856.46,8,0
261,Costa Rica,790,7/1/2017,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,Once,5997,61426.63,8,0
262,Argentina,828,12/13/2017,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,Seldom,5258,89996.25,3,0
263,Sweden,918,10/18/2017,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,Once,5544,68207.93,11,0
264,France,852,7/21/2017,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,Often,5383,60953.67,3,0
265,China,867,9/20/2017,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,Never,5371,47406.75,4,0
266,Mexico,736,3/5/2017,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,Monthly,5941,60031.9,4,0
267,China,769,12/1/2017,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,Never,5554,40312.57,5,0
268,Sweden,933,5/18/2017,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,Daily,5430,55582.94,6,0
269,China,840,2/9/2017,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,Daily,5230,58983.06,8,0
270,China,857,2/13/2017,justo morbi ut odio cras mi pede malesuada in imperdiet,Often,5037,42281.13,8,0
271,Russia,741,12/17/2017,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,Once,5836,50743.8,5,0
272,China,966,5/28/2017,orci vehicula condimentum curabitur in libero ut massa volutpat convallis,Yearly,5178,86095.45,9,0
273,United States,971,5/26/2017,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,Once,5585,86349.31,12,0
274,Luxembourg,749,5/20/2017,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,Weekly,5986,65072.87,11,0
275,China,749,8/1/2017,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Monthly,5415,80610.32,3,0
276,Portugal,759,3/15/2017,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,Often,5254,83921.94,11,0
277,Benin,908,6/2/2017,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,Yearly,5337,73441.98,4,0
278,Sweden,807,2/9/2017,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,Weekly,5303,47589.04,2,0
279,Poland,859,3/8/2017,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,Never,5399,75687.14,2,0
280,China,775,12/18/2017,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,Yearly,5326,82649.33,8,0
281,France,892,7/3/2017,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,Daily,5181,74240.08,3,0
282,Venezuela,784,5/21/2017,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,Weekly,5165,52205.43,1,0
283,China,950,8/8/2017,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,Once,5787,40529.75,3,0
284,United States,776,3/28/2017,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,Weekly,5572,54042.84,11,0
285,China,941,12/9/2017,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,Weekly,5086,54184.49,7,0
286,Morocco,963,8/26/2017,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,Monthly,5836,93762.46,5,0
287,Armenia,910,11/15/2017,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,Daily,5851,55414.95,2,0
288,China,793,5/14/2017,nam congue risus semper porta volutpat quam pede lobortis ligula,Monthly,5374,58593.28,1,0
289,Poland,748,8/16/2017,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,Yearly,5120,52981.76,8,0
290,Italy,960,10/8/2017,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,Once,5544,56127.32,12,0
291,Guatemala,897,2/9/2017,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,Seldom,5529,58006.04,11,0
292,Indonesia,833,5/27/2017,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,Seldom,5619,56520.32,9,0
293,Uganda,761,6/23/2017,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,Never,5247,61422.1,2,0
294,Egypt,920,12/12/2017,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,Monthly,5063,64954.83,8,0
295,Japan,869,9/3/2017,vulputate justo in blandit ultrices enim lorem ipsum dolor sit,Monthly,5540,84752.23,12,0
296,China,782,8/24/2017,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,Often,5533,63524.84,5,0
297,Niger,770,6/30/2017,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,Weekly,5161,60044.16,1,0
298,Philippines,745,6/18/2017,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,Daily,5035,59572.52,6,0
299,Cyprus,787,3/12/2017,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,Once,5887,71797.61,2,0
300,Peru,728,3/18/2017,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,Yearly,5195,76925.89,12,0
301,France,858,10/17/2017,mi in porttitor pede justo eu massa donec dapibus duis at velit,Monthly,5901,79209.32,3,0
302,Philippines,951,7/2/2017,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,Often,5641,99736.35,5,0
303,Indonesia,982,8/28/2017,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,Monthly,5883,56133.01,9,0
304,Kenya,964,10/18/2017,est risus auctor sed tristique in tempus sit amet sem,Monthly,5241,54036.31,11,0
305,Ireland,870,5/4/2017,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,Monthly,5488,56700.34,3,0
306,Philippines,885,11/7/2017,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,Daily,5452,60460.66,4,0
307,China,816,7/6/2017,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,Daily,5135,86627.9,6,0
308,Brazil,833,12/4/2017,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,Seldom,5387,80247.66,7,0
309,Portugal,808,8/20/2017,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,Monthly,5722,63123.35,5,0
310,Philippines,934,10/18/2017,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,Seldom,5496,72759.13,1,0
311,China,992,6/14/2017,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Monthly,5075,87516.14,4,0
312,Sweden,799,5/22/2017,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,Seldom,5315,50180.36,1,0
313,Indonesia,805,4/10/2017,vel est donec odio justo sollicitudin ut suscipit a feugiat et,Yearly,5915,85782.25,6,0
314,Sweden,897,2/1/2017,lectus vestibulum quam sapien varius ut blandit non interdum in,Seldom,5654,62449.69,1,0
315,France,732,6/14/2017,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,Never,5220,81978.2,1,0
316,Thailand,882,4/25/2017,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,Never,5863,83182.68,11,0
317,France,752,10/14/2017,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,Yearly,5559,77546.76,7,0
318,Belarus,978,4/17/2017,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,Once,5552,80027.31,6,0
319,Brazil,770,12/17/2017,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,Seldom,5505,96366.04,12,0
320,France,754,3/27/2017,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,Daily,5035,62192.8,2,0
321,Armenia,944,10/16/2017,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,Monthly,5830,44767.41,5,0
322,France,707,8/24/2017,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,Yearly,5574,70522.52,10,0
323,Sweden,875,1/21/2017,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,Daily,5991,65892.49,9,0
324,Indonesia,999,10/16/2017,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,Weekly,5470,78937.54,6,0
325,China,989,5/3/2017,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Weekly,5821,40492.82,3,0
326,Sweden,762,4/21/2017,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,Yearly,5841,97223.85,10,0
327,Macedonia,786,4/25/2017,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,Once,5261,81909.24,5,0
328,China,866,1/24/2017,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,Weekly,5241,96762.8,12,0
329,Russia,958,12/10/2017,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,Seldom,5871,67400.18,3,0
330,Indonesia,785,3/1/2017,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,Once,5332,96569.56,1,0
331,Netherlands,903,4/4/2017,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,Once,5954,86887.47,5,0
332,Uruguay,943,5/11/2017,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,Daily,5201,76981.68,5,0
333,China,948,1/31/2017,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,Monthly,5568,89953.67,7,0
334,Cambodia,708,3/21/2017,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,Daily,5163,54593.84,10,0
335,Indonesia,770,7/18/2017,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,Monthly,5538,98919.32,8,0
336,China,711,6/14/2017,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,Once,5488,69921.31,6,0
337,France,981,5/17/2017,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,Monthly,5407,61925.21,11,0
338,Indonesia,835,3/18/2017,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,Daily,5971,75181.7,6,0
339,Portugal,983,8/21/2017,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,Weekly,5905,70750.7,9,0
340,Poland,968,7/24/2017,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,Often,5972,78874.89,11,0
341,Bangladesh,995,10/17/2017,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,Once,5465,71664.67,7,0
342,Indonesia,978,1/27/2017,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,Often,5545,75467.47,9,0
343,Indonesia,809,11/18/2017,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Often,5162,63217.82,7,0
344,South Africa,848,9/3/2017,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,Once,5882,46134.7,1,0
345,China,818,6/26/2017,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,Daily,5825,82132.8,4,0
346,Canada,797,2/19/2017,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,Once,5397,78876.31,3,0
347,United States,884,5/18/2017,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,Never,5741,85583.58,12,0
348,Russia,747,3/28/2017,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,Daily,5364,42528.8,5,0
349,Germany,846,6/24/2017,duis mattis egestas metus aenean fermentum donec ut mauris eget massa,Weekly,5447,58988.18,9,0
350,Nigeria,862,5/15/2017,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat,Weekly,5226,83761.57,6,0
351,China,712,4/6/2017,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,Weekly,5257,67972.46,11,0
352,Argentina,889,5/25/2017,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,Weekly,5166,54148.56,4,0
353,China,802,5/16/2017,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,Daily,5341,44020.72,5,0
354,Thailand,724,12/10/2017,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,Never,5525,45063.92,11,0
355,Nigeria,942,8/9/2017,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,Never,5257,45332.84,12,0
356,China,993,7/8/2017,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,Never,5814,54856.34,5,0
357,China,942,4/24/2017,dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit,Daily,5356,90226.47,8,0
358,Iran,919,11/30/2017,diam cras pellentesque volutpat dui maecenas tristique est et tempus,Never,5756,64717.71,12,0
359,Indonesia,726,12/7/2017,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,Never,5530,48731.67,3,0
360,Indonesia,707,6/7/2017,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,Yearly,5345,96231.69,7,0
361,Russia,701,10/8/2017,magna at nunc commodo placerat praesent blandit nam nulla integer pede,Yearly,5898,57429.94,7,0
362,North Korea,738,8/26/2017,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,Yearly,5867,89901.03,10,0
363,Czech Republic,958,5/31/2017,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,Monthly,5072,40881.29,7,0
364,Azerbaijan,854,6/20/2017,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,Weekly,5257,85362.75,8,0
365,China,817,5/6/2017,sit amet eros suspendisse accumsan tortor quis turpis sed ante,Often,5065,51128.86,7,0
366,Cameroon,883,2/7/2017,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,Seldom,5359,64164.76,10,0
367,Peru,716,4/12/2017,velit id pretium iaculis diam erat fermentum justo nec condimentum,Weekly,5199,98157.95,8,0
368,Germany,999,8/23/2017,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,Yearly,5667,58291.4,8,0
369,France,769,8/13/2017,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,Never,5019,71849.23,6,0
370,France,848,9/8/2017,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,Seldom,5850,43323.1,10,0
371,Indonesia,861,12/24/2017,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,Monthly,5155,78524.66,2,0
372,Thailand,928,2/17/2017,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Seldom,5492,71661.64,7,0
373,Thailand,774,12/4/2017,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,Yearly,5600,60403.99,5,0
374,Indonesia,843,6/19/2017,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,Monthly,5483,63529.31,6,0
375,Vietnam,895,7/15/2017,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed,Once,5622,93783.89,8,0
376,United States,957,2/22/2017,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,Yearly,5914,86405.62,7,0
377,Poland,990,1/14/2017,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt,Daily,5802,89961.14,5,0
378,China,824,7/27/2017,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,Daily,5655,67245.35,12,0
379,Uzbekistan,897,5/30/2017,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,Seldom,5792,66626.85,12,0
380,Indonesia,881,11/28/2017,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,Never,5520,84390.04,4,0
381,Dominican Republic,784,6/25/2017,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,Once,5303,92749.57,6,0
382,Russia,786,9/6/2017,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,Never,5975,58324.02,8,0
383,Thailand,885,2/20/2017,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,Never,5165,55688.62,7,0
